,Age,Recency,Promos_Total,Education,Complain,Response,Partner,Kidhome,Teenhome,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8
1556,3,1,0,2,0,0,1,0,0,2.345289305945613,-1.5235518641164256,-1.3526447148610725,-0.42250884636291475,-0.13612885117026055,1.029383247002414,0.6252921048109373,-0.8117388999152448
1557,3,2,0,1,0,0,0,0,0,2.7425750347097364,-1.9073544814440753,-1.1416652083580512,-0.4398474085209517,-0.25998973898524486,-0.02462367377033228,0.271116681172826,-0.5322863855211789
1558,2,2,0,2,0,0,1,0,1,-2.0120553388046845,-0.9497895401040308,-0.2495740115189999,-0.21011065902623863,-0.5678167469174858,-0.05955296117966137,0.19191619705248478,-0.20316091509449155
1559,1,0,0,1,0,1,0,0,0,3.694232933925534,-1.5130112617062776,-1.1719949873673565,0.22777978714365651,-1.8038246977620345,0.02679908628087621,0.9327780098145172,-0.6710541466748804
1560,2,1,1,2,0,1,0,1,1,-2.525432708898038,-0.9050800450955112,0.014825168165782186,0.2238460226822886,-0.3404267638989268,0.37658669574769904,0.18081462183244865,-0.10938489151213036
1561,3,1,0,2,0,1,1,1,1,-1.984983555817681,0.44527375931136876,0.5234282130896502,-0.6304189979754128,-0.1586283753626244,0.30851887832396935,0.18088552522931292,0.03276493301604031
1562,2,1,0,1,0,0,0,0,0,0.6975877706841708,-1.8174186763655342,0.2089291072962871,-0.20198930190644093,-0.8995993766718031,-1.0817199759436171,0.3971346356150613,-1.1338694364650457
1563,1,0,0,1,0,0,0,1,0,-2.024986806480451,1.5870822765479538,0.08752642772923004,-1.0625034950117238,-0.8442276520747255,1.1317092098305757,0.0691271503342295,-0.18983611871732878
1564,1,1,1,1,0,0,0,0,0,5.031474957837698,-0.5588134083801114,-0.3918723765020545,-0.7358934092176506,0.524924610153402,-0.40254991044247773,-2.292440293999138,-1.1583250280049453
1565,2,0,0,2,0,0,1,0,1,-2.447595115239707,0.04879630476227987,-0.027629369054775976,-0.14382644093514388,0.5775854431760776,0.025931927614846535,-0.12076887786356041,0.28301387399634786
1566,3,2,0,1,0,0,0,0,0,3.111006667633677,-2.1773464853526963,1.368706158529584,-1.2527792731809142,0.13937653146473275,-0.8307410548519754,2.030181785839689,-0.8996160072481331
1567,1,1,1,0,0,0,1,1,0,-3.2482249061747575,-0.3786947687714651,0.7667929222241416,0.3489983495890287,1.1415467535367854,0.010885022466606354,-0.02342248809855326,-0.05894575892046624
1568,2,2,0,2,0,0,1,0,1,-1.4771414936200278,0.8530204421323757,-0.28426960245482474,-0.26195249214099275,0.2966102774297399,-0.4252531938493377,0.04065014766354757,0.15539030007111748
1569,2,1,0,2,0,0,1,0,1,-1.8314001740987527,-1.3151375582872835,-0.7435283183038748,0.07200526765904067,-0.7693220946617632,-0.5156068312892278,0.04184082813107391,0.006137427441792123
1570,2,0,0,2,0,1,1,0,1,-1.2185789151859983,2.1464879615655255,-0.20369660795288402,-0.15034206523531163,0.04196060261718989,-0.25644946563367726,0.04687466191311518,-0.0066585329673910145
1571,3,3,0,2,0,0,1,1,1,-3.051415715179107,0.9083120553581254,0.4605425943095051,-0.6446590025759649,-0.39644094992937934,0.5216847313145101,-0.017293853056403602,-0.047655157864489144
1572,1,2,1,1,0,0,1,1,0,-1.6779250679553217,1.379762363105028,0.3345572741278708,0.24269270950521252,0.9633901489551666,-0.3561678417445773,0.15863236854295557,-0.10093476543416924
1573,2,0,0,1,0,0,0,1,0,3.5792998134136083,-0.6051030957582763,0.6057113627285559,-1.2836684480872336,0.43142268168004066,-0.049964733860390416,-1.4161186562600783,0.6496422318880118
1574,2,1,0,2,0,0,0,1,0,-2.080967672961108,-1.7792632851554175,-0.4792718900293283,0.1200608058240789,-0.9457291544376794,-0.058523841406748774,0.2077728560236698,-0.059532939150318126
1575,2,2,0,2,0,0,0,0,1,-0.22642823905512627,1.7171372241032976,-0.25586514338532484,0.8149859979461364,0.4351458534511105,0.23651565201492034,0.6793238630720098,-0.09809434271559733
1576,3,0,1,2,0,0,0,0,0,7.834472186997204,-1.3511951911890565,1.2019188846279523,-0.6827745311707885,0.5693736246215813,0.5269957185942137,0.21288817162149565,1.1160833311555016
1577,3,2,1,2,0,0,0,0,0,2.687248458009281,-0.2564419193879197,-2.404758479741176,0.8063482034568867,-0.17582180768924935,-0.08146726896678874,-0.18021545770091757,-0.18893276989148441
1578,3,1,0,1,0,0,1,1,1,-2.432636845496327,-1.0644674285208804,-0.3368012501846661,-0.14698981066476,-0.7087074016846466,0.05830231281697235,0.035665765719032544,-0.0697961930157073
1579,3,2,0,1,0,0,0,1,1,-2.9144954535525183,-0.40258182291397016,0.10770774499410124,-0.1335459442908881,0.26435157069491955,0.08786862574759985,-0.047989851669234244,0.048544430048367386
1580,2,2,0,2,0,0,0,1,1,-2.559889632293682,-0.712837184249052,-0.3334423355770037,0.04929112849177946,0.7189634985760592,-0.21477876379460747,0.04898649562202655,-0.046497024759267876
1581,1,1,0,1,0,0,0,0,1,2.583382683788169,0.5212451165342066,-0.6237387661781458,-1.494791952875211,-0.8152928493367235,0.0006971062538438778,1.0847464171412529,-1.0806785874060028
1582,1,0,1,0,0,0,1,1,0,0.17043360772023974,2.5131464506469503,0.4782409461246113,-0.4389494813064638,1.1880864331574448,0.2050507548711858,0.4507586807620208,-0.20189840191798042
1583,2,2,0,2,0,0,0,0,1,-0.7525453035779843,1.5591599326131913,-0.8308785535854988,-0.5085253638047966,-0.287225598821751,-0.24349200765537993,0.3324160638420708,-0.15109032181330168
1584,2,0,0,2,0,0,0,0,1,0.3974395348095789,-0.8247056874167237,-1.540694759376126,-0.06354915830232395,-0.9329263711828643,-0.5948141000824293,-0.3120365552347267,0.056157981769407825
1585,1,3,0,1,0,0,1,0,0,3.609439781427205,-0.9406915453401777,-0.2748121986687089,-1.0966627190562253,0.19209105142453115,0.5920999769842906,1.1454939124266863,0.1464988108506683
1586,1,1,0,0,0,0,0,0,0,-3.1232653871773786,-0.4528258092199365,0.5422511089757378,0.14910541624829893,1.0920429526514785,-0.01867697944339396,-0.1875191271051179,0.16382399353414787
1587,1,0,1,1,0,1,1,0,0,3.6397121116041777,-0.1050903858491284,0.40542490302330675,-0.246792763526778,0.9923565742185079,-0.12984610228669072,-3.0252015751775403,-1.807111097821893
1588,2,3,0,1,0,0,1,1,0,-1.9050158908062529,1.0735266727904444,0.19467559157174483,-0.5504874166910654,0.27942009483232333,0.1768373901098314,0.06209650576788217,0.31107301540920734
1589,1,0,0,1,0,1,0,1,1,-2.9873434752839723,-0.4640374497416703,0.1644450345223331,0.020550096908036716,0.49417338237596586,0.49329514437511135,0.025777695966664307,-0.03183911721693095
1590,1,0,0,1,0,0,0,1,0,2.6624167241251753,0.09492258134784713,2.199763224807679,-1.062884998981452,-0.9498903641230216,-0.7538361628146467,-1.376513654607452,1.0213952762966378
1591,1,1,0,1,0,0,1,1,0,-3.0773253147977697,-0.9772259998754926,0.05254668226524995,0.09225163349994298,0.490992394878045,0.11947826846237602,-0.046536729454729704,0.04507258669832957
1592,1,0,0,1,0,0,1,1,0,-0.6472008775956994,-0.6310807168177964,-0.6637353594121667,-0.2512403426988945,-1.0765080999429757,-0.3376266180799748,-0.062103661298413146,0.0897595344282719
1593,2,0,0,1,0,0,0,0,1,-0.5743271357052441,-1.0584127145936233,-0.6221542076979452,-0.21702783649816249,-0.34184109706920435,-0.8411177629056069,0.20284014856822968,0.20042992914632246
1594,3,3,0,2,0,0,0,0,1,1.4926739794106805,4.3289239128473,0.0023223441102819256,2.046426686145464,-0.5303854354357144,0.4978458988719706,0.31245065262337934,-0.28510631743927317
1595,2,1,1,2,0,0,1,0,1,-2.116944852301046,-0.5054300890410197,-0.5043833269467257,0.015582056366741115,0.3919656141194432,-0.5590205490523567,-0.07384883539690149,0.06878207168085239
1596,2,0,0,1,0,0,0,1,0,-2.819864386874686,0.14753777974830845,0.7169489460455944,-0.27880211575290387,0.2393486223507617,0.17894539390328915,-0.15208038400968082,-0.2492301996834999
1597,1,2,0,0,0,0,1,0,0,3.7361690757118122,-1.388525186079931,1.8410418918561329,-1.1479708839232583,0.702680388548668,0.5772765821051529,0.0036333235349931656,1.429912141672783
1598,3,2,0,1,0,0,1,1,1,-0.8360441765383173,4.147195767492692,0.8599532424885196,0.42618234266894023,-0.7590244841292048,0.5687295959846158,0.2176333850519234,-0.44213128485329034
1599,2,1,0,1,0,0,1,1,1,-1.2294475626705395,0.051939329980966654,0.15560387437318185,-0.6562104988595091,-1.0936503973327634,-0.046719469825063295,0.19784089433009644,-0.09440352756664384
1600,3,0,0,2,0,0,0,0,1,-1.5320843759418457,0.2086974460865227,-0.7093230120195746,0.0015502455554017032,0.44225433489175225,-0.5819888234672723,0.10668805068481502,-0.045083203710451394
1601,2,1,0,2,0,0,0,0,1,1.334423212525546,1.6885915695497087,1.9367974789103366,-1.9596467584050394,0.3245904190083322,0.507676821717898,-0.12879536240057232,0.34561404391645156
1602,2,0,0,2,0,0,0,0,0,1.2045007292304377,-0.3454886486865984,1.9606685276075364,0.07281921475098664,0.4342835396779797,-1.2658997461399224,-1.5937194034067945,-0.6719934911793463
1603,1,0,0,1,0,1,1,1,0,-2.8883084776529775,0.2964986743787141,0.3398260837882424,-0.08341672400911872,0.3519739217394705,0.22520617684087227,0.21860591326230636,0.0011433179581990527
1604,1,1,0,0,0,0,1,1,0,-2.45412772201866,-0.5987086594352166,0.10094915406093491,0.08453305043372412,0.5426191811645522,-0.38962211035856437,-0.13758162376838873,-0.049866110681457645
1605,3,1,0,2,0,0,1,0,1,3.018297038065891,0.5174386143512686,0.28723791879958616,-0.6991538004031952,0.0013122108135082246,-1.9413547478223416,-0.9497795907474879,-1.3380203343274426
1606,2,2,0,2,0,0,1,1,0,-1.606321201658567,0.22453717113764954,-0.318036130103006,-0.05476572994610527,-0.506877913530056,-0.14815404828021328,0.04522388409859412,0.04852447924657522
1607,3,1,0,2,0,0,0,1,1,-1.9222019487840054,-0.6681423697185067,-0.6364792109169422,-0.19441005429889638,-0.4293215769901208,-0.08900852750399535,0.06377807467877727,-0.038518037226846526
1608,1,1,0,1,0,0,1,1,0,-3.3010723914790083,-0.8002474404167078,0.17409536661447922,0.08429501377511611,0.7830982566479985,0.19122810061583131,-0.13928796321003775,0.048988951365216686
1609,3,1,0,2,0,0,1,0,2,-0.5783472011366066,-0.03543150896271669,-0.2044583553610609,0.31875821495683154,-0.030428955380595413,0.40060800023900306,0.3228687426492629,-0.14743686834194375
1610,3,0,0,2,0,0,0,0,1,0.002347490336542436,3.3572291669853733,-1.0405097691431338,-0.3251032306887278,0.3627360304621028,-0.6372135065571443,0.22652553296417305,-0.02866830274731978
1611,3,0,0,1,0,0,0,0,1,-0.024758221309693493,1.326578606444909,-0.3064969384765025,0.8675422798600673,0.5088376399238055,-1.0346007411104439,0.14285309588323922,0.22957144456724923
1612,3,0,0,1,0,0,0,0,0,3.4198333090586575,-1.5682691278229104,0.12225403345867834,0.3991591961648322,-1.5500376642548752,-0.09018156636881519,-0.9045989161355109,0.3366543959604296
1613,2,0,0,1,0,0,0,1,1,-2.382733920933671,-0.7607913425521144,-0.2815920285329601,-0.10721265093510494,-0.3553699245476319,-0.09706580479416464,0.06737006540221606,-0.03635605992751573
1614,1,0,0,2,0,0,1,1,0,-2.875500779290636,-0.9184138996810335,0.0678073274589474,0.06876351080416852,0.358944660503332,-0.011672635870785231,-0.0790106217437412,0.07912140055181385
1615,2,1,0,2,0,0,1,1,1,-2.628007473175996,-1.219328893813626,-0.1562655408069328,0.08225053183815628,-0.19340723365282927,-0.0718716559599538,-0.009813096480781281,0.04447964403808465
1616,2,2,3,2,0,1,0,0,2,1.9473068292811455,2.383911496575515,-0.9113840213794676,2.8273157617919673,-0.5409147845350121,1.7127514488812596,0.02652421406589113,-0.708308268330394
1617,1,1,0,1,0,0,1,1,1,-0.16561063901273335,3.5583189624271903,1.0941066558184536,-0.7807831783910159,-0.20370977160606332,0.019110972141590254,-0.10409097954892912,-0.7270268652728432
1618,1,3,0,0,0,0,1,1,0,-2.790315022547034,-1.219763384518111,0.07029082175969914,0.13443514971276266,-0.13810035649531124,0.007330320459082498,-0.13803558365545324,0.17181749192349813
1619,1,0,0,0,0,0,1,1,0,2.285126409888924,-0.27567260100185903,0.8834122214403287,0.12691270860333104,-0.07090425691324419,-0.4189603084915991,-0.18688929150028913,3.5731904339309764
1620,3,0,0,2,0,0,0,0,0,-2.146386907985964,-1.8731964216131196,-0.5290048681484936,0.1021864505540125,-0.4924990305622951,-0.024635793347586102,0.15654655551609664,-0.2626462193210208
1621,2,1,0,2,0,0,0,0,1,-0.649919127543905,0.40113942376960704,-0.9463105826373471,0.03860656423815458,0.14625553125935387,-0.7125532845876826,-0.025911259300645893,0.01988179411035469
1622,1,2,1,1,0,0,1,0,0,1.4701969959136874,-0.1365319959805217,-0.8556126251066603,0.6953017490387868,-1.2587914804516631,-0.9928923524851561,-0.8566050294956677,0.1944089130137525
1623,2,0,0,1,0,1,0,0,0,2.934171416494424,-0.12136283196777618,1.012658328193236,1.009456610957766,0.9818116449739028,0.06951179797341922,-1.7878957794971446,-1.5553718291657501
1624,3,1,0,2,0,0,0,1,1,-1.5854815408494052,-0.5246285215806549,-0.32962264873096425,-0.18304419264714286,-0.9731849918257732,0.13199598013575226,0.12502689700341887,0.025138065392438586
1625,1,2,0,1,0,0,0,1,0,-2.3376796377110156,-0.6973311898628912,0.22645844191676487,-0.0362500139076375,-1.012322154567458,0.370052375235778,0.20039336850478878,0.19005915869886228
1626,3,1,0,1,0,1,1,0,0,3.5500816076707764,-0.10885891776601828,-0.5890084202480923,-1.3581998746913058,0.7849806087147065,-0.49653482728254844,1.2005408064095329,-0.6912933863952762
1627,2,0,0,1,0,1,0,1,1,-2.6698871994600943,0.4564635051083927,0.4118881043392341,0.11287671416008362,0.7004909953627992,0.3938980382695589,0.09961494080514822,-0.1031571212264983
1628,3,1,0,2,0,0,0,0,1,-2.893937854096744,-0.7333986445643983,0.031409598511094,-0.008418343191459517,-0.09792429899642682,0.23033439648072118,-0.05125782041099813,-0.026723970127523495
1629,1,2,0,2,0,0,1,1,0,-2.647176260654829,-0.7616712576537599,-0.06241292652643266,0.030351701839213666,0.4691213139044783,-0.1752010641203195,-0.14789315505378237,0.06626852931959493
1630,3,0,0,2,0,0,1,0,1,-1.546187692158602,0.7970607297072856,-0.11208800361410716,0.034345764288275474,0.20910290969209036,-0.04176624393063905,-0.07897110966595479,-0.018115457103628052
1631,3,1,0,2,0,0,0,0,1,1.7572634276172892,-0.21354378484705341,-0.5844444772944245,-0.45086119796649077,-0.8488353215795985,-1.3140381955240579,-0.3941420734867249,0.9737102969472231
1632,2,0,0,0,0,0,1,0,1,0.517490096739737,2.275100492553719,1.179379732505497,0.8818664256806489,-0.8001536407668477,0.6247802156877379,0.3206938133393494,0.565409589479812
1633,1,1,2,1,0,1,1,0,0,3.6162572527789,-0.8794254426129074,-0.8384189842201967,-0.22877752560675724,0.7320981296983674,1.2635041007021472,0.12886368473791263,1.0549567193207183
1634,3,2,0,2,0,0,1,1,1,-0.6149865412259068,2.9323689407764695,0.514809723695067,-0.8898419991160657,-1.5519402690917805,1.0133612377866166,0.05705321772354102,0.19444078183187846
1635,2,2,0,1,0,0,1,2,0,-2.0544035837198673,1.1864659853169066,0.9175620656896182,0.001771781437559045,0.5930649878786206,0.2946646951934387,-0.23550653932401444,0.1227072130296345
1636,1,2,0,1,0,0,0,0,1,1.7105762965574558,0.5989980792715666,-0.9376249034586522,0.1312683298093965,-0.7139684747336034,-0.7326241965225168,-0.35579399222948205,0.2401444080898617
1637,2,1,0,1,0,0,1,1,1,-2.315201677835812,-0.07632206434577511,0.1578979115850093,-0.02109649199605744,-0.15354235931695662,0.20428905782241474,0.2210073773952151,-0.0859439108765917
1638,1,1,0,2,0,0,1,0,0,-2.2639930172537235,-1.436050079025156,-0.3048021965423914,0.13863837014566652,-0.3834250503286698,0.07177191476140038,0.024967561406141793,0.047627507109939335
1639,1,2,0,0,0,0,1,1,0,-2.426573353348577,-0.802088797784682,0.037780216320470156,0.05263865675765763,0.4301710648302697,-0.21911150023558806,-0.1437578411790134,0.1474315629058988
1640,2,1,0,2,0,0,0,0,2,0.9995861748761652,0.23416242377964774,-1.3076309388154537,-0.6234740249385654,-0.37005447840368927,-1.3354482144232682,-0.7240181953233683,0.4968176588928466
1641,3,2,0,2,0,0,0,1,1,-2.073036288789014,-0.9985893199071918,-0.21144461763290903,-0.2849336799302974,-1.5210469016861123,0.30400216778419537,0.05457709832239718,-0.019609529236439497
1642,2,1,0,2,0,0,0,1,0,2.8328576205252154,1.6262209409474995,-0.880542931194827,-0.8689739970635669,1.332003760899829,-0.9211361280244932,-2.2105295438236725,-0.30649706401959176
1643,2,3,1,2,0,1,0,0,1,4.2571251456814805,1.65597143939614,-0.7699463737778549,-0.7472094928063352,1.25006382628034,-0.5125329466405006,-0.10746872118601569,0.9237415378501436
1644,1,1,2,2,0,1,1,0,0,-1.7006867802443215,0.15898779716043315,-0.46712819093708885,-0.04461124956680694,0.35447568172282073,-0.15522051627488348,-0.03407976306772573,0.08639519446804257
1645,3,2,0,1,0,0,1,0,0,4.732888489250516,-1.520865709074709,1.097682793834513,-1.5555288618125322,0.7944334131307091,0.11119035809712062,1.5582399837399932,-2.299603657728558
1646,1,0,1,2,0,1,0,0,0,4.850664475709998,0.1984282892470095,-1.4482492133410476,-0.4588970899469892,1.9635710480192679,0.1283163788839355,-1.3503399434038545,-0.8206944352475112
1647,3,1,1,0,0,0,0,0,0,3.1143772256800357,-0.7456687034379454,-0.2526185655564625,1.2910804307178045,-0.09406072200291503,0.26485337914662077,0.8532411122963185,0.4235666859569969
1648,2,2,0,1,0,0,0,0,1,4.68087026145069,1.9611189971717373,1.1686500741711705,0.4111446817655415,-0.44168096303504023,0.08039839217511158,0.6439466573028925,0.4265267776994438
1649,1,0,0,0,0,0,1,0,0,-2.312392403113682,-1.3878101493324815,0.2107558310712517,-0.020376174186575217,-0.4032116704399432,0.04595936602852384,-0.06816259739260691,0.28074589354991
1650,2,1,0,1,0,0,0,1,0,-1.9048013778942845,0.898029082350942,0.7414435625745862,-0.5534007007024451,0.4275446010115564,0.21940954501085014,0.06429391076855838,0.28256618941438
1651,1,0,0,0,0,0,1,1,0,-3.210852079221928,-0.7216935528125786,0.461296088336775,0.08429605560567972,0.6996943363737658,0.1123365869249473,-0.12098471388060177,0.22775711691058068
1652,1,0,0,2,0,0,0,1,0,-0.9968256162501019,0.585317017354112,-0.8961363576149839,-0.0048022693203911195,0.1090326960145857,-0.7397472729716017,-0.26523914731566267,0.19947727823888162
1653,1,0,0,1,0,0,0,1,0,-2.5888794629187313,-0.8188241888690186,-0.04311497517771557,0.04688479290688038,0.49473796100693207,-0.1595395932653852,-0.026614646892707365,0.08606726870174114
1654,1,1,1,1,0,0,1,0,0,4.421431557544235,-0.6616963570818314,0.8311961618618807,-0.12868128990984953,0.6417511318894866,0.7467273005828645,-0.14216213835628977,-1.0858284860773508
1655,2,2,0,1,0,0,1,1,1,-2.130125274650316,0.24351252343010263,0.26829206747649914,-0.038765394709508585,-0.7229476068850621,0.363925780718692,0.24386264017854437,-0.17925918708251753
1656,3,1,0,2,0,0,0,1,1,-2.810503993190666,0.05558757904932301,0.10893572914706949,-0.4732173704193082,-0.8035816493503605,0.3945333723906369,-0.005282975663336799,-0.027131470552568867
1657,1,1,0,2,0,0,0,1,0,-2.7422948735484876,-1.7505449427203028,-0.2360133780267271,0.056634824247265916,-0.712480085677306,0.1207845070497052,-0.04116042483356533,0.0009188182538328478
1658,3,2,0,1,0,0,0,0,1,-1.0451172209415605,-0.08542977532040617,-0.4613661237803032,0.5017523258117845,-0.33711506172774763,-0.31148710487974585,0.04574949210246761,-0.13916461271876077
1659,2,3,0,1,0,0,0,1,1,-2.481413216195731,-1.2612409009972918,-0.34466574287644114,0.061543815998273146,-0.2100287974827007,-0.12372168685672523,-0.0014821454673827463,-0.013825650227822063
1660,1,0,0,2,0,1,0,0,0,4.354143655423745,-1.4469945197175207,-0.9247509014573931,0.3669826565240904,0.7018011667082045,1.2946550360839975,0.9855373968158544,-1.6186116629224179
1661,2,1,2,1,0,1,1,0,1,0.21332187770284478,2.7050135012867162,-0.9731288986507229,0.18144620111419676,0.7645390303544578,-0.5460431841615178,-0.03325820115221053,0.19019559221638163
1662,2,0,0,1,0,0,1,0,1,2.0257324291334156,1.8247103139122003,0.889881018734057,-0.6292549244905546,-0.30644366330241407,-0.8235435365688274,0.373893696324795,1.1695606592289134
1663,1,2,0,1,0,0,1,0,0,3.7080031106335065,-1.2016126013537596,0.19003405007756102,0.14691950582850927,-1.2019765469820534,0.20927724850137305,-0.7115535038010395,1.0170509587161782
1664,3,1,0,1,0,0,1,0,1,-0.1056966339917612,1.8589082200631457,-0.42676966409867984,0.997023743882954,-0.11196390819320039,-0.7016128395354861,-0.32762673533269887,0.17905979925615928
1665,1,2,0,2,0,0,0,0,0,3.0102686491132027,-0.02838096801648138,0.1610981215967909,0.5028593812423158,1.2452018321156275,-0.36659375378782455,-0.18638001890702302,-0.30111520927555413
1666,1,1,0,2,0,0,0,1,0,-3.331238224293084,-0.7834796359420266,0.24158613095526593,0.20080261592879273,0.7933107853343139,0.21560234138949486,-0.12101514022419088,0.04330921101822843
1667,1,2,0,0,0,0,1,1,0,-3.0459882028679166,-0.9539850312247998,0.3088011511819346,0.20668446397526222,0.4952866805934357,0.13785335570170532,-0.14505053731851103,0.05844046705004887
1668,1,2,0,1,0,0,0,0,0,-2.8410317739559163,-0.6587707039819568,0.337052262190495,0.19052766969027052,0.8115472639642525,-0.07302312629376972,-0.0850058355878308,0.13471851352353706
1669,3,2,0,1,0,0,0,0,1,1.9086079116798162,-0.8944935031690835,0.48604207362779395,-1.1184127075392654,-1.5077613674399029,-0.6273989989709243,-2.5904237337868574,0.05407817980095153
1670,2,3,0,0,0,0,1,1,1,-2.81863323923265,-0.9678794184439528,-0.07963354153064696,0.14962788609712643,0.39190551096689047,0.03329574686271053,-0.03883798491266192,-0.0028741529584177293
1671,1,2,1,2,0,0,0,0,0,1.756280352158764,-1.9993674477730312,-1.9795433254851655,0.32865902782456086,-0.35272077643888405,-0.9093505107712303,0.41749898514816414,-0.4667676832792319
1672,3,0,0,2,0,0,0,1,1,-2.7191021568936127,-0.9440990437748397,-0.24186684264906785,0.019253827516449468,0.3147778203947984,-0.06953339687424197,-0.10005291007443588,0.02973044030579406
1673,3,2,0,2,0,0,0,0,2,4.884968844985859,0.5335932105177638,2.498205440243279,-0.41565878626124503,1.1628369074152276,0.0738367161647431,0.08079840830408114,2.049125422741625
1674,1,2,0,1,0,0,0,0,1,2.6429325644487056,2.312924582699085,1.558518168926992,0.7846758078663415,-0.7102371332913608,-0.44967201809115664,-1.3551888467508821,-1.9132097015839857
1675,3,2,0,2,0,0,0,1,1,-2.6225350726952352,0.11319069413317433,-0.08688390774771346,-0.2920585904270933,0.0951594619237132,0.05177676770883131,0.06355926222132587,-0.03848343669309655
1676,1,1,0,1,0,0,1,1,0,-2.83467683578564,0.15235370961297218,0.4721388167014985,-0.40782102495243555,0.08135411432772074,0.07889921120735593,-0.17389612970400659,0.2261191291085944
1677,2,2,0,2,0,0,1,0,1,-0.17788014266546787,2.4610075906029376,-1.2407030886523354,-0.8265511736050697,-0.8830054644376077,-0.3330013031550535,-0.05741808373634928,0.12915271195404554
1678,2,0,0,0,0,1,1,1,0,-2.853047322613859,0.7539011739383896,1.1679244747906936,-0.011308858956419227,0.1897075577801366,0.5246931001981671,-0.0006789215501825924,-0.2653172863835856
1679,1,0,0,2,0,0,0,1,0,-2.13409331594178,0.09252100586898215,-0.13739117594110314,-0.3627777095549821,0.08313842871963828,0.18080284777685546,0.001644132842245186,-0.11215848945063787
1680,3,0,1,2,0,0,1,0,1,1.9017974137444973,2.217482079533529,-1.8396434651770952,-0.8313376203694249,-0.10320212413579398,0.22816711319769195,-0.2926445667366112,0.33640887040415973
1681,2,1,0,1,0,0,1,0,1,-1.2848540364434375,0.16747906114498565,-0.1325109052861344,0.035159058020138134,0.44532494013073415,-0.19237252970444482,-0.01666548581786507,0.3142715150277355
1682,1,2,0,1,0,0,0,1,0,1.8450434984990765,-0.11817986252435471,0.9824306268079502,-0.5651771640520052,0.09218515018805527,-1.513481283260993,1.1555096813677808,2.2842223080320085
1683,2,3,0,2,0,0,0,0,1,-0.778633419249298,-1.1192175039672256,-0.8853823173560659,-0.023780333182919,-0.5838433885851947,-0.3852118197490852,0.14381840003458526,-0.1869900011701242
1684,1,1,4,1,0,1,0,0,0,5.705469238558275,-0.9589533526948022,-1.763676843787476,0.8536844587331607,0.08884997546999668,1.460925656407767,-0.6648330512628282,-0.26546752957447967
1685,3,0,3,2,0,1,0,0,1,3.3718280254003945,0.4296088377309788,-1.1700614355234649,0.013886222116623236,1.092003143849645,-0.3071996815270411,0.7998534396196426,-1.1341332537227224
1686,1,3,0,1,0,0,1,0,1,-2.3327954158379347,-1.1836541619005236,-0.3291308296841418,0.02405571272341925,-0.29669139111361664,-0.2070168541980255,-0.1045942423278246,0.04096993519092362
1687,2,3,1,1,0,0,0,0,0,5.31836328535776,-1.4763822083933529,-0.33424816773929716,-0.8826727914292947,0.17621156758891526,1.3003011715778197,-0.28337327996588496,1.8970965157134188
1688,1,1,0,0,0,0,1,1,0,-2.707059261094294,-0.3468244231261546,0.530019781293439,0.0345979024666188,0.11402338133890548,-0.12347373986837742,-0.03422072795194968,0.06935955704590928
1689,1,2,0,1,0,0,1,1,0,-0.6612951646324076,2.465361584367148,2.1907114872375817,1.556775460548565,-0.5808670523675601,0.33045422338364133,0.6478541354671997,-0.21835412613528077
1690,3,2,0,1,0,0,1,0,1,1.2886029971110948,0.2513729807006773,-0.07539131121601653,-0.4834485280319773,0.6873862707769716,-0.10436596088281473,0.8808763289175557,-0.1667158488274711
1691,1,1,0,1,0,0,0,1,1,-3.0020220749007116,-0.38673069723563736,0.26562872084951156,-0.09395830970289225,0.27079110911979265,0.09846483262751646,-0.10096208052896857,0.10420434018858472
1692,2,2,0,1,0,0,1,1,1,-1.906446718318066,1.1094547665310028,0.2895885407117777,-0.39926377825218984,-0.3755727516564958,0.3970356498064819,0.26542798851314525,-0.1918284277699424
1693,1,0,1,2,0,1,0,0,1,1.5192106861854364,1.6696412383214951,0.520163281493536,0.2707614086309658,-0.27214410850077286,-0.3114480869596077,-0.13754969479032386,-0.9606688362306464
1694,1,2,0,1,1,0,0,1,0,-3.3461222064973204,-0.8177520557799954,0.27777984954445645,0.09858267068784342,0.8123922395060298,0.2039498551943701,-0.14519080470689866,0.0753803899667724
1695,1,2,3,2,0,1,0,0,0,5.30936342395727,-0.39169992764760764,-2.904513910344506,-0.48692930540151624,0.7970153958037642,0.45265433966493895,-0.41217694360432483,-0.557227534764902
1696,1,1,3,1,0,1,1,0,0,5.497529167032965,-1.0362465527454967,0.7958115559062241,0.08974396555478299,0.6403349666002381,1.0581100944208661,-0.863112364215257,-0.6208897721398177
1697,2,0,1,2,0,0,0,0,0,5.054736094722554,-0.8229625626907555,-1.4285381868010776,0.061270898309710095,0.048332775283340325,-0.7550752013606822,0.7136567660068416,-0.1968795610910073
1698,1,0,0,2,0,1,1,1,0,-1.7305339106610187,1.6896212155132038,0.06219253071406878,-0.5116939248243592,0.12747014088009373,0.20206325458729904,0.033741801601977366,0.17140622939520303
1699,1,0,0,2,0,1,1,1,0,-2.795600048313537,-0.21435503130234845,0.4628310372549686,-0.26867947807097065,-0.13693934710516878,0.5155216159370002,-0.03567477488589203,0.10669465074101836
